Date,Open,High,Low,Close,Adj Close,Volume
2020-06-24,194.983673,198.450058,187.262863,189.959747,189.959747,7102190356
2020-06-25,189.903656,189.953598,185.583359,187.500275,187.500275,5642790132
2020-06-26,187.446350,188.321457,185.593109,186.192108,186.192108,5826905513
2020-06-27,186.162476,188.429169,178.761185,180.702438,180.702438,5607147131
2020-06-28,180.665726,185.272278,177.876236,182.578308,182.578308,5028096870
2020-06-29,182.589859,186.883942,180.024109,185.384598,185.384598,5464309260
2020-06-30,185.200638,187.043335,182.654236,182.703644,182.703644,4919749092
2020-07-01,182.557999,186.592896,181.553513,185.418839,185.418839,5185759594
2020-07-02,185.559616,186.081345,180.881134,183.999619,183.999619,4982925915
2020-07-03,183.940857,184.248825,180.162384,180.551270,180.551270,4092703043
2020-07-04,180.472290,184.279800,180.338089,183.494781,183.494781,4188022811
2020-07-05,183.416351,184.121674,179.977570,182.490021,182.490021,4242067822
2020-07-06,182.506378,193.783173,181.945313,193.284973,193.284973,7029127010
2020-07-07,192.854706,193.968094,187.712906,190.635239,190.635239,5136353562
2020-07-08,190.702576,196.890060,189.834946,195.573807,195.573807,7843396492
2020-07-09,195.635864,195.554794,190.212524,192.793320,192.793320,6687107842
2020-07-10,192.675949,192.709351,188.305176,190.914093,190.914093,5768476480
2020-07-11,190.961472,191.343872,188.811722,189.707382,189.707382,4470641078
2020-07-12,189.708542,192.759842,188.370117,191.744339,191.744339,5223691573
2020-07-13,191.784058,193.860641,189.762329,190.886505,190.886505,6204291325
2020-07-14,191.182098,192.794724,189.411804,191.132690,191.132690,5854219410
2020-07-15,191.078690,192.023056,188.410843,189.375275,189.375275,4916065989
2020-07-16,189.397034,189.984390,184.859863,186.036560,186.036560,4643775838
2020-07-17,186.076767,186.868195,184.756744,185.196136,185.196136,4662143959
2020-07-18,185.261841,188.238388,184.880890,187.394714,187.394714,4295177041
2020-07-19,187.374420,190.249695,185.640762,189.697266,189.697266,4972458033
2020-07-20,189.703125,190.630341,185.535233,186.503860,186.503860,4423186726
2020-07-21,186.621796,192.939621,186.063049,192.444717,192.444717,5346217284
2020-07-22,192.460846,206.486908,191.381729,205.969116,205.969116,6050520930
2020-07-23,206.124649,217.804764,204.935791,215.797913,215.797913,8077078807
2020-07-24,215.824356,223.736679,211.290222,218.281952,218.281952,7400272540
2020-07-25,218.134155,239.800598,218.134155,237.702148,237.702148,8431395717
2020-07-26,237.417282,247.341019,234.740082,241.952423,241.952423,9379784483
2020-07-27,241.963608,256.622833,241.963608,249.481750,249.481750,12139302063
2020-07-28,249.726685,252.973755,239.132416,245.017670,245.017670,9561473007
2020-07-29,244.938843,250.173828,242.248199,245.089081,245.089081,8379517936
2020-07-30,245.053726,258.477539,243.601334,255.017578,255.017578,9014910830
2020-07-31,255.053482,266.413330,250.811890,264.079437,264.079437,9194013477
2020-08-01,264.265869,297.162689,262.573975,294.374634,294.374634,10733569880
2020-08-02,294.642212,314.266022,272.933807,283.004150,283.004150,14437400657
2020-08-03,283.356995,303.499542,281.823578,295.355103,295.355103,9813166554
2020-08-04,295.249054,306.594879,294.860229,297.928802,297.928802,10764552244
2020-08-05,297.802979,309.664581,295.292999,305.927277,305.927277,9808388855
2020-08-06,305.922180,307.282440,298.805267,300.642273,300.642273,8605002528
2020-08-07,300.843933,303.559753,281.882385,290.814240,290.814240,9771401034
2020-08-08,290.843933,301.906219,289.156677,301.906219,301.906219,7158671512
2020-08-09,302.916077,306.312134,295.802917,299.668274,299.668274,7241207984
2020-08-10,299.607788,305.449921,299.607788,302.757782,302.757782,8936818682
2020-08-11,302.763275,304.325104,284.186401,291.440002,291.440002,9801052606
2020-08-12,291.194641,299.947144,282.222412,299.726288,299.726288,9511522850
2020-08-13,299.583679,331.270721,290.274536,328.056488,328.056488,14140407526
2020-08-14,328.007141,339.617828,324.355316,334.235809,334.235809,11511546180
2020-08-15,334.362000,337.565002,328.486938,331.146423,331.146423,9487688617
2020-08-16,331.143127,333.370789,317.186493,330.983521,330.983521,9284928963
2020-08-17,331.126312,337.862122,322.705566,327.734497,327.734497,10092335355
2020-08-18,327.840057,329.879242,317.452393,319.647491,319.647491,9037832034
2020-08-19,319.699768,322.085052,302.804413,310.044067,310.044067,10020991784
2020-08-20,310.269196,316.814911,308.566437,315.001312,315.001312,7596700373
2020-08-21,314.781189,316.544312,295.993774,297.315491,297.315491,9001987556
2020-08-22,297.242737,302.888977,292.459290,302.406555,302.406555,7740438037
2020-08-23,302.198547,302.907196,294.159241,298.915985,298.915985,6214784534
2020-08-24,299.140900,313.197815,297.320740,312.258484,312.258484,7902290896
2020-08-25,312.203003,312.505493,284.981049,291.972900,291.972900,9449891336
2020-08-26,291.954926,297.128510,287.942932,292.377472,292.377472,7540704006
2020-08-27,292.486206,298.522614,284.153656,289.885162,289.885162,7922885553
2020-08-28,289.882843,297.968201,288.969727,296.512115,296.512115,6831430745
2020-08-29,296.371979,303.808685,294.386993,299.543182,299.543182,6574543795
2020-08-30,299.314911,321.122040,299.308655,320.720581,320.720581,8393880960
2020-08-31,320.805420,328.136963,315.440918,325.574951,325.574951,9559479809
2020-09-01,325.421326,363.915619,323.146393,356.037689,356.037689,14077827611
2020-09-02,356.004822,358.927795,318.514374,329.666473,329.666473,14752605347
2020-09-03,329.815918,337.031586,287.310822,290.798187,290.798187,14795704297
2020-09-04,290.043945,303.119080,281.729980,292.372375,292.372375,12611726562
2020-09-05,292.219696,296.838928,238.552933,252.473969,252.473969,22501737597
2020-09-06,252.530060,271.307068,240.260559,266.793091,266.793091,20871336950
2020-09-07,266.859528,270.254028,247.875015,267.973663,267.973663,16536756200
2020-09-08,268.375458,270.083771,253.638412,260.364838,260.364838,13875294172
2020-09-09,260.536652,276.439941,256.253662,270.105438,270.105438,11191579778
2020-09-10,270.351074,291.633911,270.106750,287.402924,287.402924,24532679228
2020-09-11,287.415894,294.357361,277.267303,292.845215,292.845215,21333535775
2020-09-12,292.766907,302.882599,287.488922,302.604889,302.604889,10391090891
2020-09-13,302.867645,303.993469,276.936340,285.512360,285.512360,11719697304
2020-09-14,285.613556,298.247864,279.498718,293.617432,293.617432,13648301435
2020-09-15,293.528046,297.154510,282.106171,283.252045,283.252045,12531146152
2020-09-16,283.178101,287.212097,276.813263,282.270630,282.270630,12429068461
2020-09-17,282.311920,303.556732,281.686768,299.799988,299.799988,15335693024
2020-09-18,300.045288,301.763824,291.525879,297.576569,297.576569,10922746996
2020-09-19,297.326599,299.676056,293.209686,298.489990,298.489990,8554573047
2020-09-20,298.531494,298.531494,284.205933,286.903992,286.903992,9504522455
2020-09-21,287.172546,290.356812,262.487000,266.619812,266.619812,13572005429
2020-09-22,266.571228,270.385040,264.161377,270.354034,270.354034,9992081608
2020-09-23,270.422089,270.470184,250.694489,252.570831,252.570831,10145852074
2020-09-24,252.467560,275.700806,250.402878,273.888855,273.888855,12319747561
2020-09-25,273.932617,280.799713,265.585083,276.330719,276.330719,11283717218
2020-09-26,276.462250,279.211487,273.132507,278.923767,278.923767,10238649056
2020-09-27,278.509338,284.020935,274.487518,280.032684,280.032684,10653357353
2020-09-28,280.414551,285.285767,275.640930,275.879303,275.879303,11075625770
2020-09-29,275.260681,280.103760,273.698761,279.644806,279.644806,9016864289
2020-09-30,279.863342,279.512634,275.494049,278.666779,278.666779,9150062883
2020-10-01,278.954224,287.264435,269.083771,274.100494,274.100494,11391806424
2020-10-02,273.901642,275.311981,260.458221,267.665527,267.665527,10989435043
2020-10-03,267.649841,271.626190,266.491364,267.926025,267.926025,7778380969
2020-10-04,267.988007,273.743225,266.850464,272.696930,272.696930,8273402500
2020-10-05,272.819000,274.406433,270.420044,272.424957,272.424957,9089258398
2020-10-06,272.424713,273.226166,262.526825,264.531708,264.531708,9958904680
2020-10-07,264.630493,264.935028,259.838196,264.633057,264.633057,9236309581
2020-10-08,264.815735,272.324982,259.188324,271.078400,271.078400,10402916786
2020-10-09,271.346344,282.262726,269.004333,280.247040,280.247040,9998626711
2020-10-10,280.102905,289.893341,279.997101,284.299164,284.299164,10436825068
2020-10-11,284.269165,289.111389,283.425842,287.891876,287.891876,9657619193
2020-10-12,287.628418,302.415833,281.579498,296.778046,296.778046,12145299465
2020-10-13,296.327728,296.839020,289.566193,294.702393,294.702393,10998838701
2020-10-14,295.305939,296.878784,287.386993,291.639160,291.639160,10696842369
2020-10-15,291.414917,293.156433,287.387604,292.536316,292.536316,11597989682
2020-10-16,292.866974,294.625366,280.427399,283.568939,283.568939,11359500659
2020-10-17,283.403778,286.309235,282.221649,285.602936,285.602936,8479382916
2020-10-18,285.503510,292.959229,285.040192,292.595581,292.595581,8546315143
2020-10-19,292.793579,294.848328,288.927887,293.439850,293.439850,9894647528
2020-10-20,293.273102,294.097900,284.005646,284.917969,284.917969,10606429862
2020-10-21,284.858154,304.955475,284.600098,298.712280,298.712280,15416845153
2020-10-22,298.178101,321.144104,297.911133,316.388611,316.388611,12060596655
2020-10-23,316.601440,320.533691,309.349335,314.159912,314.159912,10929960323
2020-10-24,314.160339,319.343628,312.637939,316.168549,316.168549,9353218776
2020-10-25,316.168579,319.772552,310.606018,311.207489,311.207489,8343096844
2020-10-26,311.207672,315.710754,294.755615,302.634247,302.634247,11644491085
2020-10-27,302.634155,313.634827,299.922455,310.024109,310.024109,10697777606
2020-10-28,310.024139,313.746307,293.563080,299.211731,299.211731,11760919565
2020-10-29,299.211975,304.647247,294.734283,299.068451,299.068451,9991741376
2020-10-30,299.068542,302.813629,290.105835,295.659546,295.659546,10571560159
2020-10-31,295.659576,303.599915,294.550201,298.640656,298.640656,8711442970
2020-11-01,298.640656,307.253510,297.539978,306.636963,306.636963,8103950065
2020-11-02,306.635254,312.076477,294.687805,296.517334,296.517334,10832442762
2020-11-03,296.516815,296.885132,287.374512,295.431549,295.431549,9594988473
2020-11-04,295.432343,313.633911,292.313904,310.154022,310.154022,11666063038
2020-11-05,310.154755,317.804047,305.012085,315.130493,315.130493,11751322983
2020-11-06,315.130035,346.722961,314.054871,345.662598,345.662598,12723907561
2020-11-07,345.665070,353.924072,325.636688,331.152008,331.152008,14344134325
2020-11-08,331.156311,347.923676,329.206818,344.124268,344.124268,8567836333
2020-11-09,344.138947,347.131561,331.429077,337.328949,337.328949,10408034093
2020-11-10,337.331482,343.201050,333.923340,339.103394,339.103394,9117356815
2020-11-11,339.103455,358.446136,338.958893,350.074554,350.074554,10643327496
2020-11-12,350.073792,354.746277,344.773468,351.346405,351.346405,9814210282
2020-11-13,351.346588,360.149567,348.019989,359.701813,359.701813,9997354103
2020-11-14,359.701813,360.107269,343.301392,348.730530,348.730530,7815112011
2020-11-15,348.730560,349.370361,333.862488,338.547119,338.547119,7797747282
2020-11-16,338.547028,351.527344,337.194824,347.874023,347.874023,8653535689
2020-11-17,351.252106,363.829254,348.505646,362.352417,362.352417,11008054313
2020-11-18,362.342438,370.904449,351.259857,361.717987,361.717987,13488643493
2020-11-19,361.715698,362.624420,352.545105,356.018250,356.018250,9416157527
2020-11-20,356.019012,386.862610,356.019012,383.675049,383.675049,14022404350
2020-11-21,383.675049,414.145691,379.530182,413.588135,413.588135,15623474171
2020-11-22,413.588135,435.760529,387.267303,419.491974,419.491974,16512323646
2020-11-23,419.485535,457.838409,414.135803,456.577209,456.577209,20464836080
2020-11-24,456.628815,464.544556,445.922699,451.922058,451.922058,17422717420
2020-11-25,451.925262,452.876068,418.192047,426.445587,426.445587,15011126314
2020-11-26,426.317261,429.934540,363.333069,388.498566,388.498566,23291891695
2020-11-27,388.728394,397.365234,372.576935,388.902710,388.902710,12648777909
2020-11-28,388.980621,411.862274,381.862305,404.486145,404.486145,11100015484
2020-11-29,404.512299,432.503693,399.795013,431.887634,431.887634,11264940421
2020-11-30,431.886902,461.283356,429.140259,461.007690,461.007690,15203554947
2020-12-01,461.178497,476.096680,429.093933,437.615265,437.615265,20251046423
2020-12-02,437.568604,452.109619,431.188110,447.580719,447.580719,12629073945
2020-12-03,447.660645,461.475830,439.430023,458.451416,458.451416,12002820011
2020-12-04,458.461853,459.799866,423.589600,423.642212,423.642212,12156392277
2020-12-05,423.637360,443.911774,418.993591,443.911774,443.911774,10043532212
2020-12-06,443.891846,451.498688,434.846161,448.691864,448.691864,8416773617
2020-12-07,448.608429,449.494019,439.047485,443.152802,443.152802,8027142368
2020-12-08,443.195801,445.244110,413.391754,415.131561,415.131561,10773516217
2020-12-09,415.105499,430.747803,397.461182,429.070770,429.070770,11863221816
2020-12-10,429.089417,429.473389,413.452454,420.723755,420.723755,8774560061
2020-12-11,420.724304,421.046326,407.314331,412.638611,412.638611,8391029124
2020-12-12,412.473206,433.510559,412.221497,429.902283,429.902283,6453107245
2020-12-13,429.934448,448.966919,426.876831,442.794617,442.794617,6811200707
2020-12-14,442.884186,443.209839,430.367035,439.762115,439.762115,6097896314
2020-12-15,439.770081,446.826843,435.462860,438.280182,438.280182,6935853445
2020-12-16,438.297333,471.524475,432.664612,471.180450,471.180450,11714855200
2020-12-17,471.159943,495.579468,463.201569,473.780273,473.780273,18777854643
2020-12-18,473.815704,490.934143,466.147614,484.274658,484.274658,11652779442
2020-12-19,484.135864,494.560455,478.177887,487.556091,487.556091,9488548596
2020-12-20,487.472626,488.018829,465.945770,476.224335,476.224335,9979632114
2020-12-21,476.242493,484.175659,452.461975,453.486786,453.486786,10722955495
2020-12-22,453.191345,473.967194,438.924408,473.708527,473.708527,11002926055
2020-12-23,473.686432,476.268402,415.253998,431.975647,431.975647,11294147673
2020-12-24,432.287262,452.185974,420.564575,451.029724,451.029724,10558376735
2020-12-25,450.990936,467.800720,446.000427,461.287598,461.287598,9956784116
2020-12-26,461.351898,479.189941,454.653656,468.228241,468.228241,10870063077
2020-12-27,468.266022,531.644348,469.572296,503.056213,503.056213,19228991412
2020-12-28,503.471436,554.710815,503.471436,542.455872,542.455872,17989760550
2020-12-29,542.427185,548.081299,513.311890,541.959839,541.959839,13862146441
2020-12-30,541.924805,554.027405,529.820862,551.497437,551.497437,12689824648
2020-12-31,551.503052,553.423462,532.247009,539.645630,539.645630,10186402185
2021-01-01,539.576111,547.982727,526.348083,534.167480,534.167480,9984639124
2021-01-02,534.193115,575.439209,525.202332,566.470093,566.470093,14437768336
2021-01-03,566.453186,735.817139,564.295471,713.020020,713.020020,33038013086
2021-01-04,714.153809,842.860229,667.041199,766.511353,766.511353,41961503799
2021-01-05,767.444031,831.957153,725.617126,807.193298,807.193298,30479399762
2021-01-06,807.926270,887.713318,782.398804,886.013123,886.013123,32809468815
2021-01-07,886.722229,946.046082,858.664917,903.283142,903.283142,29823560192
2021-01-08,903.496643,936.460632,793.455200,902.535645,902.535645,32685717955
2021-01-09,902.198975,961.167358,871.495300,944.365356,944.365356,24498282113
2021-01-10,944.213318,993.642639,880.608154,933.711609,933.711609,30045242650
2021-01-11,933.250244,933.250244,684.793274,806.122192,806.122192,44910272463
2021-01-12,804.925232,847.876160,744.733093,763.469604,763.469604,27434387617
2021-01-13,763.693787,831.543823,727.569336,828.523315,828.523315,22062258145
2021-01-14,828.150879,909.486877,801.379639,890.516113,890.516113,24418635194
2021-01-15,893.018677,913.537048,803.095764,862.655396,862.655396,26481104514
2021-01-16,862.367188,949.755493,851.913879,907.780029,907.780029,23784245940
2021-01-17,907.718079,931.091797,864.251343,906.483215,906.483215,21559512934
2021-01-18,906.587097,927.504395,874.686096,925.645630,925.645630,19007559489
2021-01-19,925.759766,1051.568970,922.607544,1009.432495,1009.432495,34590325664
2021-01-20,1007.932007,1030.148926,908.771484,1011.436218,1011.436218,34232764313
2021-01-21,1011.736450,1011.736450,799.938904,816.958984,816.958984,33457482922
2021-01-22,815.005493,929.663391,762.786804,903.777893,903.777893,32100308879
2021-01-23,902.868408,929.826660,877.743713,899.742126,899.742126,19920117463
2021-01-24,899.902893,1019.276672,895.563843,1016.839233,1016.839233,26610497182
2021-01-25,1016.130798,1072.373901,954.347107,968.378967,968.378967,31854207543
2021-01-26,967.886780,1006.256714,913.776611,987.669617,987.669617,30256852685
2021-01-27,988.597717,995.551575,889.452271,916.697632,916.697632,28816740267
2021-01-28,915.302429,988.159424,897.404846,970.876526,970.876526,25237278101
2021-01-29,997.539917,1039.202271,943.061279,1008.221375,1008.221375,39097161716
2021-01-30,1008.009216,1022.716858,968.845764,1004.207947,1004.207947,22342169498
2021-01-31,1004.724670,1006.251587,940.169312,960.026733,960.026733,18396826238
2021-02-01,959.931152,1004.435181,929.687317,1001.072510,1001.072510,21359485211
2021-02-02,1001.412231,1129.403076,995.377625,1109.286987,1109.286987,33264941179
2021-02-03,1108.976440,1216.774048,1103.835571,1216.774048,1216.774048,30677097971
2021-02-04,1216.964966,1238.312378,1143.183105,1166.417358,1166.417358,32472094045
2021-02-05,1166.439819,1279.779907,1166.439819,1251.157227,1251.157227,29198600211
2021-02-06,1250.536011,1265.472046,1200.502197,1221.452393,1221.452393,29027371751
2021-02-07,1221.276733,1230.326416,1093.256226,1174.983521,1174.983521,29035204370
2021-02-08,1174.557251,1289.078613,1144.903809,1270.668945,1270.668945,34929082070
2021-02-09,1270.894043,1317.730347,1244.351563,1279.739136,1279.739136,31978894200
2021-02-10,1279.742554,1321.421509,1218.177734,1261.115967,1261.115967,30305999836
2021-02-11,1260.733276,1304.879395,1235.933838,1291.533936,1291.533936,26080859343
2021-02-12,1291.310425,1344.551147,1264.644653,1331.675781,1331.675781,27380703380
2021-02-13,1332.003784,1352.119385,1279.159180,1310.583740,1310.583740,25545074982
2021-02-14,1310.773315,1335.178589,1293.103882,1301.431274,1301.431274,22667004499
2021-02-15,1301.137695,1318.757080,1211.752686,1279.045044,1279.045044,27995410806
2021-02-16,1278.437500,1308.121460,1242.785767,1282.710571,1282.710571,24680525592
2021-02-17,1282.914063,1337.324707,1249.941895,1333.091431,1333.091431,25930720043
2021-02-18,1332.909790,1395.239746,1332.909790,1387.141968,1387.141968,20230181057
2021-02-19,1388.151978,1405.663818,1358.817017,1399.569336,1399.569336,18756090989
2021-02-20,1399.382446,1452.933228,1306.122681,1369.775635,1369.775635,24759061218
2021-02-21,1369.161377,1408.525635,1348.962891,1379.841553,1379.841553,16842775204
2021-02-22,1379.810791,1380.449463,1126.918823,1266.724365,1266.724365,30146769656
2021-02-23,1266.309204,1266.309204,979.582336,1112.104736,1112.104736,36850411832
2021-02-24,1113.006104,1207.360840,1069.937378,1149.808472,1149.808472,22146125861
2021-02-25,1148.973022,1180.504395,1045.920288,1053.835449,1053.835449,17482956586
2021-02-26,1055.941772,1118.154175,1010.095581,1038.010620,1038.010620,22565796667
2021-02-27,1038.653687,1095.104248,1029.649658,1048.454834,1048.454834,14895588821
2021-02-28,1048.373901,1054.500366,933.911926,1013.334534,1013.334534,19777249322
2021-03-01,1014.123291,1125.582764,1013.110107,1123.348999,1123.348999,17253871816
2021-03-02,1122.886475,1147.048950,1046.792725,1069.633301,1069.633301,16140912196
2021-03-03,1068.803711,1181.384155,1061.991455,1131.976318,1131.976318,16287884507
2021-03-04,1131.093140,1164.229248,1088.142578,1109.797485,1109.797485,16486747665
2021-03-05,1109.529297,1118.787720,1047.472412,1108.232788,1108.232788,15227081000
2021-03-06,1107.580688,1206.410156,1098.016968,1196.027344,1196.027344,16440725483
2021-03-07,1196.497803,1249.611328,1182.736938,1244.075684,1244.075684,17190201928
2021-03-08,1244.852173,1327.467896,1207.370850,1327.385254,1327.385254,19990414221
2021-03-09,1327.689209,1345.142700,1300.785889,1345.142700,1345.142700,16893949484
2021-03-10,1345.459717,1349.588013,1274.114868,1291.551270,1291.551270,18057199917
2021-03-11,1290.738403,1317.869507,1244.225220,1305.581543,1305.581543,17167444966
2021-03-12,1305.833008,1314.758545,1244.150513,1273.073120,1273.073120,16117826723
2021-03-13,1273.119019,1391.998779,1245.441650,1382.688232,1382.688232,17970477875
2021-03-14,1382.097900,1387.066406,1325.089478,1331.363892,1331.363892,13887190426
2021-03-15,1331.020996,1356.688721,1255.669678,1289.158447,1289.158447,18883509489
2021-03-16,1289.670410,1313.696289,1238.396973,1299.805420,1299.805420,17140514146
2021-03-17,1299.866089,1317.382202,1258.909302,1304.754639,1304.754639,17540021905
2021-03-18,1304.546387,1325.161255,1225.881104,1280.496460,1280.496460,16708745228
2021-03-19,1280.290771,1327.931396,1254.938965,1310.196167,1310.196167,15317110019
2021-03-20,1310.123047,1351.629517,1306.221924,1306.875122,1306.875122,16350172778
2021-03-21,1306.854858,1314.602905,1271.910889,1292.668091,1292.668091,16609929229
2021-03-22,1292.773071,1307.001709,1207.720947,1220.343140,1220.343140,17027529338
2021-03-23,1220.009766,1253.215698,1201.351318,1222.470215,1222.470215,16020128805
2021-03-24,1221.998657,1268.831299,1147.575317,1164.141479,1164.141479,22815089494
2021-03-25,1163.929443,1185.378906,1139.263916,1160.346191,1160.346191,21565454972
2021-03-26,1160.237793,1235.475586,1159.834473,1235.416992,1235.416992,16359016401
2021-03-27,1235.557861,1256.489990,1214.067383,1244.649170,1244.649170,13126160693
2021-03-28,1244.584595,1253.415405,1212.735596,1226.574707,1226.574707,12037970973
2021-03-29,1226.507446,1333.934448,1223.063477,1321.091309,1321.091309,16550310218
2021-03-30,1320.932495,1356.001099,1302.208252,1342.972900,1342.972900,16377846074
2021-03-31,1343.019897,1413.115356,1303.835327,1391.549194,1391.549194,21926111531
2021-04-01,1392.125977,1437.945557,1382.803345,1429.274658,1429.274658,22346372693
2021-04-02,1429.025879,1556.308838,1416.696289,1549.637817,1549.637817,25206989970
2021-04-03,1549.399536,1550.893677,1466.630615,1466.630615,1466.630615,23145608604
2021-04-04,1466.087524,1525.869873,1451.222168,1513.399048,1513.399048,18803585096
2021-04-05,1513.498657,1539.603882,1470.188599,1515.088135,1515.088135,20764856581
2021-04-06,1516.242432,1547.237305,1485.334473,1531.505371,1531.505371,21126992340
2021-04-07,1531.035156,1542.721191,1417.015259,1434.394287,1434.394287,26282569529
2021-04-08,1432.979614,1522.753662,1425.678955,1520.742676,1520.742676,18430996473
2021-04-09,1520.887329,1534.944336,1497.141235,1511.549561,1511.549561,14452683267
2021-04-10,1510.822021,1602.651611,1504.749878,1558.342896,1558.342896,18229488600
2021-04-11,1558.499512,1579.366455,1546.613770,1574.079834,1574.079834,14366554129
2021-04-12,1573.864380,1601.782349,1535.941284,1555.489502,1555.489502,15798035062
2021-04-13,1555.497559,1686.852295,1555.305908,1671.038208,1671.038208,21408940805
2021-04-14,1671.154541,1778.127808,1660.964722,1767.520996,1767.520996,25835050565
2021-04-15,1768.195679,1845.924561,1747.416626,1827.550659,1827.550659,23451354954
2021-04-16,1825.726685,1850.136719,1680.691528,1758.175781,1758.175781,26168569283
2021-04-17,1756.754761,1805.484619,1686.979614,1695.084717,1695.084717,23385126963
2021-04-18,1696.210571,1709.951172,1454.203613,1619.022827,1619.022827,36689114130
2021-04-19,1619.671021,1646.011841,1492.758667,1548.211914,1548.211914,24343729139
2021-04-20,1545.174927,1683.049805,1472.088135,1671.830811,1671.830811,28291907506
2021-04-21,1672.511719,1770.132568,1607.957642,1697.466187,1697.466187,27922528736
2021-04-22,1692.526978,1906.231323,1673.744385,1736.808960,1736.808960,38714270209
2021-04-23,1735.162231,1762.124023,1524.761841,1703.030029,1703.030029,39927290983
2021-04-24,1705.633301,1706.023682,1559.014526,1593.551636,1593.551636,22952053551
2021-04-25,1595.560425,1696.823242,1565.629517,1670.444092,1670.444092,22945913051
2021-04-26,1672.909668,1825.404541,1664.011353,1824.069092,1824.069092,25339467005
2021-04-27,1823.744873,1923.756348,1790.228027,1915.303101,1915.303101,23214942721
2021-04-28,1916.612427,1978.614136,1848.261719,1968.083374,1968.083374,24557530360
2021-04-29,1969.709839,2004.327515,1915.256470,1975.991577,1975.991577,23350373237
2021-04-30,1976.605957,2010.145264,1955.222168,2007.169678,2007.169678,21551889042
2021-05-01,2006.902710,2136.084717,1994.649414,2132.069336,2132.069336,20790389982
2021-05-02,2131.828613,2160.616943,2070.285645,2136.276123,2136.276123,20285562465
2021-05-03,2135.638916,2481.712402,2135.638916,2467.805176,2467.805176,35368559060
2021-05-04,2467.838135,2544.078369,2291.766357,2342.847412,2342.847412,44933965461
2021-05-05,2333.432617,2546.350586,2312.976807,2532.736572,2532.736572,34750306935
2021-05-06,2534.280762,2590.064209,2434.723389,2512.250488,2512.250488,31881266413
2021-05-07,2511.692627,2556.242432,2422.996094,2491.218750,2491.218750,28315057815
2021-05-08,2489.259277,2824.573242,2469.624023,2790.595947,2790.595947,35901682111
2021-05-09,2796.899414,2846.807373,2679.157471,2798.221436,2798.221436,36016000543
2021-05-10,2795.065186,2969.695557,2607.084717,2796.848633,2796.848633,44363969874
2021-05-11,2794.002441,2955.351563,2678.528320,2949.060059,2949.060059,37267174278
2021-05-12,2953.258545,3092.343750,2692.200195,2692.200195,2692.200195,49084045579
2021-05-13,2722.828125,2866.684814,2531.855957,2644.940430,2644.940430,55814354469
2021-05-14,2648.481445,2959.520020,2637.391113,2892.724854,2892.724854,34163507046
2021-05-15,2890.522217,2928.273926,2580.028809,2580.028809,2580.028809,30084425805
2021-05-16,2582.658936,2750.777344,2375.962158,2544.151855,2544.151855,33585921534
2021-05-17,2539.781006,2545.125000,2212.719238,2320.198975,2320.198975,38214130490
2021-05-18,2316.293213,2507.583496,2294.756348,2382.415283,2382.415283,28487264468
2021-05-19,2384.238770,2422.995361,1378.928955,1744.272095,1744.272095,59886388585
2021-05-20,1729.357422,2115.563965,1536.860718,1962.838257,1962.838257,47663469263
2021-05-21,1954.411865,2071.937012,1493.314331,1717.503784,1717.503784,37997349944
2021-05-22,1721.314697,1755.403564,1532.189575,1622.349976,1622.349976,29744495955
2021-05-23,1624.230713,1685.037476,1227.850098,1491.924438,1491.924438,39608030662
2021-05-24,1485.104126,1887.996460,1478.259888,1867.575439,1867.575439,37934546442
2021-05-25,1871.420166,1941.855713,1690.209106,1913.827637,1913.827637,35042152303
2021-05-26,1914.127197,2059.406494,1874.046875,2046.541870,2046.541870,30109596733
2021-05-27,2046.579956,2046.579956,1872.969482,1926.832764,1926.832764,23499244317
2021-05-28,1931.043701,1945.151245,1646.543579,1705.421753,1705.421753,28189256161
2021-05-29,1701.306641,1809.042236,1556.427368,1606.480835,1606.480835,23801928004
2021-05-30,1605.617188,1742.266968,1542.574585,1685.688721,1685.688721,18248683676
2021-05-31,1683.497681,1909.004395,1605.387085,1908.288940,1908.288940,21794562491
2021-06-01,1903.098267,1925.599976,1787.568970,1860.430664,1860.430664,19330557409
2021-06-02,1861.093018,1976.295532,1804.701172,1909.574341,1909.574341,19562895888
2021-06-03,1911.162964,2036.394775,1882.363281,2023.742188,2023.742188,21291381789
2021-06-04,2025.187500,2025.187500,1812.689209,1898.349487,1898.349487,24132883469
2021-06-05,1900.767822,1989.651489,1806.573486,1857.660767,1857.660767,21536140344
2021-06-06,1857.075928,1937.363281,1847.481567,1916.779419,1916.779419,17869308700
2021-06-07,1915.335449,2007.334961,1822.796753,1827.270142,1827.270142,21586481299
2021-06-08,1830.331055,1847.830322,1636.961792,1779.212280,1779.212280,29619916016
2021-06-09,1774.095825,1859.505615,1703.289063,1848.348389,1848.348389,25565138479
2021-06-10,1850.386230,1856.441772,1717.810547,1744.175415,1744.175415,20291721680
2021-06-11,1745.121216,1760.185669,1649.385254,1668.452515,1668.452515,17602389302
2021-06-12,1669.149658,1734.700317,1606.066650,1681.718994,1681.718994,18234535641
2021-06-13,1681.864746,1806.004883,1639.298828,1776.741455,1776.741455,19190447972
2021-06-14,1777.009766,1846.438843,1750.220825,1798.654175,1798.654175,19110334537
2021-06-15,1833.999268,1870.178955,1786.130981,1854.271606,1854.271606,20599375269
2021-06-16,1807.347778,1810.416870,1683.120483,1692.505249,1692.505249,17229069115
